"","subject","block","...1","group","Congruent","Incongruent","Total","TP","CP","IP","sex","sprache","age","study","study_parents","FAT1","FAT2","EN1","EN2","TE1","TE2","MWP","MSC","sum_inc","sum_con","sum_all","interference"
"450","A1UI0JHFMMMJ1H",9,444,"high",74,42,116,0.773333333333333,0.880952380952381,0.636363636363636,2,1,32,2,1,3.2,4,5.6,5.6,2.6,3,4.75,3.46153846153846,646,955,1601,0.411764705882353
"451","A1VNFD1E3B4RU5",1,451,"high",45,32,77,0.9625,1,0.914285714285714,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,1
"452","A1VNFD1E3B4RU5",10,460,"high",59,32,91,0.532163742690059,0.614583333333333,0.426666666666667,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,0.075
"453","A1VNFD1E3B4RU5",11,461,"high",49,29,78,0.39,0.4375,0.329545454545455,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,-0.0327868852459017
"454","A1VNFD1E3B4RU5",12,462,"high",34,30,64,0.266666666666667,0.253731343283582,0.283018867924528,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,-0.136363636363636
"455","A1VNFD1E3B4RU5",13,463,"high",48,43,91,0.303333333333333,0.285714285714286,0.325757575757576,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,-0.148325358851675
"456","A1VNFD1E3B4RU5",14,464,"high",58,47,105,0.2625,0.258928571428571,0.267045454545455,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,-0.125423728813559
"457","A1VNFD1E3B4RU5",15,465,"high",70,74,144,0.24,0.208333333333333,0.28030303030303,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,-0.166666666666667
"458","A1VNFD1E3B4RU5",2,452,"high",45,29,74,0.925,1,0.828571428571429,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,1
"459","A1VNFD1E3B4RU5",3,453,"high",39,23,62,0.720930232558139,0.8125,0.605263157894737,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,0.25
"460","A1VNFD1E3B4RU5",4,454,"high",49,37,86,0.924731182795699,0.942307692307692,0.902439024390244,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,0.333333333333333
"461","A1VNFD1E3B4RU5",5,455,"high",53,34,87,0.87,0.946428571428571,0.772727272727273,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,0.538461538461539
"462","A1VNFD1E3B4RU5",6,456,"high",55,36,91,0.834862385321101,0.901639344262295,0.75,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,0.333333333333333
"463","A1VNFD1E3B4RU5",7,457,"high",63,39,102,0.85,0.940298507462687,0.735849056603774,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,0.555555555555556
"464","A1VNFD1E3B4RU5",8,458,"high",65,31,96,0.716417910447761,0.866666666666667,0.525423728813559,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,0.513513513513514
"465","A1VNFD1E3B4RU5",9,459,"high",59,32,91,0.606666666666667,0.702380952380952,0.484848484848485,1,1,33,2,1,1.6,3.2,6.8,5.4,2.4,2.8,2.75,5.23076923076923,548,791,1339,0.152542372881356
"466","A1XL4L7ZKTL9RJ",1,466,"high",43,12,55,0.6875,0.955555555555556,0.342857142857143,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,0.84
"467","A1XL4L7ZKTL9RJ",10,475,"high",39,18,57,0.333333333333333,0.40625,0.24,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,0
"468","A1XL4L7ZKTL9RJ",11,476,"high",27,15,42,0.21,0.241071428571429,0.170454545454545,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,-0.0759493670886076
"469","A1XL4L7ZKTL9RJ",12,477,"high",25,12,37,0.154166666666667,0.186567164179104,0.113207547169811,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,-0.0738916256157636
"470","A1XL4L7ZKTL9RJ",13,478,"high",15,23,38,0.126666666666667,0.0892857142857143,0.174242424242424,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,-0.16793893129771
"471","A1XL4L7ZKTL9RJ",14,479,"high",30,14,44,0.11,0.133928571428571,0.0795454545454545,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,-0.0898876404494382
"472","A1XL4L7ZKTL9RJ",15,480,"high",33,36,69,0.115,0.0982142857142857,0.136363636363636,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,-0.141242937853107
"473","A1XL4L7ZKTL9RJ",2,467,"high",42,10,52,0.65,0.933333333333333,0.285714285714286,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,0.785714285714286
"474","A1XL4L7ZKTL9RJ",3,468,"high",41,13,54,0.627906976744186,0.854166666666667,0.342105263157895,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,0.5625
"475","A1XL4L7ZKTL9RJ",4,469,"high",46,21,67,0.720430107526882,0.884615384615385,0.51219512195122,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,0.6
"476","A1XL4L7ZKTL9RJ",5,470,"high",50,28,78,0.78,0.892857142857143,0.636363636363636,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,0.454545454545455
"477","A1XL4L7ZKTL9RJ",6,471,"high",56,28,84,0.770642201834862,0.918032786885246,0.583333333333333,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,0.6
"478","A1XL4L7ZKTL9RJ",7,472,"high",55,23,78,0.65,0.82089552238806,0.433962264150943,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,0.428571428571429
"479","A1XL4L7ZKTL9RJ",8,473,"high",49,26,75,0.559701492537313,0.653333333333333,0.440677966101695,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,0.137931034482759
"480","A1XL4L7ZKTL9RJ",9,474,"high",56,19,75,0.5,0.666666666666667,0.287878787878788,1,1,47,2,1,2.4,4.8,6.4,2.2,2.4,6,4.08333333333333,4,298,607,905,0.253333333333333
"481","A206IX0UKRXF6C",1,481,"low",45,22,67,0.8375,1,0.628571428571429,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,1
"482","A206IX0UKRXF6C",10,490,"low",35,20,55,0.321637426900585,0.364583333333333,0.266666666666667,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,-0.0517241379310345
"483","A206IX0UKRXF6C",11,491,"low",35,34,69,0.345,0.3125,0.386363636363636,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,-0.175572519083969
"484","A206IX0UKRXF6C",12,492,"low",45,30,75,0.3125,0.335820895522388,0.283018867924528,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,-0.0787878787878788
"485","A206IX0UKRXF6C",13,493,"low",61,41,102,0.34,0.363095238095238,0.310606060606061,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,-0.0808080808080808
"486","A206IX0UKRXF6C",14,494,"low",66,56,122,0.305,0.294642857142857,0.318181818181818,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,-0.136690647482014
"487","A206IX0UKRXF6C",15,495,"low",93,74,167,0.278333333333333,0.276785714285714,0.28030303030303,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,-0.122401847575058
"488","A206IX0UKRXF6C",2,482,"low",45,21,66,0.825,1,0.6,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,1
"489","A206IX0UKRXF6C",3,483,"low",47,17,64,0.744186046511628,0.979166666666667,0.447368421052632,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,0.909090909090909
"490","A206IX0UKRXF6C",4,484,"low",49,19,68,0.731182795698925,0.942307692307692,0.463414634146341,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,0.833333333333333
"491","A206IX0UKRXF6C",5,485,"low",55,18,73,0.73,0.982142857142857,0.409090909090909,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,0.925925925925926
"492","A206IX0UKRXF6C",6,486,"low",50,15,65,0.596330275229358,0.819672131147541,0.3125,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,0.5
"493","A206IX0UKRXF6C",7,487,"low",60,18,78,0.65,0.895522388059702,0.339622641509434,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,0.666666666666667
"494","A206IX0UKRXF6C",8,488,"low",56,23,79,0.58955223880597,0.746666666666667,0.389830508474576,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,0.333333333333333
"495","A206IX0UKRXF6C",9,489,"low",48,22,70,0.466666666666667,0.571428571428571,0.333333333333333,2,1,58,2,2,1,2.4,8.4,9.4,0.2,0.2,1,4.07692307692308,430,790,1220,0.1
"496","A207RKO5B4ZJK6",1,496,"high",44,13,57,0.7125,0.977777777777778,0.371428571428571,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,0.91304347826087
"497","A207RKO5B4ZJK6",10,505,"high",41,15,56,0.327485380116959,0.427083333333333,0.2,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,0.0434782608695652
"498","A207RKO5B4ZJK6",11,506,"high",29,24,53,0.265,0.258928571428571,0.272727272727273,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,-0.129251700680272
"499","A207RKO5B4ZJK6",12,507,"high",33,41,74,0.308333333333333,0.246268656716418,0.386792452830189,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,-0.216867469879518
"500","A207RKO5B4ZJK6",13,508,"high",62,46,108,0.36,0.369047619047619,0.348484848484849,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,-0.104166666666667
"501","A207RKO5B4ZJK6",14,509,"high",71,60,131,0.3275,0.316964285714286,0.340909090909091,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,-0.137546468401487
"502","A207RKO5B4ZJK6",15,510,"high",111,88,199,0.331666666666667,0.330357142857143,0.333333333333333,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,-0.122194513715711
"503","A207RKO5B4ZJK6",2,497,"high",41,8,49,0.6125,0.911111111111111,0.228571428571429,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,0.741935483870968
"504","A207RKO5B4ZJK6",3,498,"high",45,12,57,0.662790697674419,0.9375,0.315789473684211,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,0.793103448275862
"505","A207RKO5B4ZJK6",4,499,"high",48,16,64,0.688172043010753,0.923076923076923,0.390243902439024,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,0.785714285714286
"506","A207RKO5B4ZJK6",5,500,"high",52,13,65,0.65,0.928571428571429,0.295454545454545,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,0.771428571428571
"507","A207RKO5B4ZJK6",6,501,"high",60,10,70,0.642201834862385,0.983606557377049,0.208333333333333,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,0.948717948717949
"508","A207RKO5B4ZJK6",7,502,"high",67,12,79,0.658333333333333,1,0.226415094339623,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,1
"509","A207RKO5B4ZJK6",8,503,"high",67,24,91,0.67910447761194,0.893333333333333,0.406779661016949,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,0.666666666666667
"510","A207RKO5B4ZJK6",9,504,"high",37,27,64,0.426666666666667,0.44047619047619,0.409090909090909,2,1,27,2,1,1.4,5.4,6.2,3.2,1.2,5.6,4.41666666666667,3.84615384615385,409,808,1217,-0.0930232558139535
"511","A21HYG0E8SK3ZZ",1,511,"low",44,33,77,0.9625,0.977777777777778,0.942857142857143,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,0.333333333333333
"512","A21HYG0E8SK3ZZ",10,520,"low",70,32,102,0.596491228070175,0.729166666666667,0.426666666666667,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,0.246376811594203
"513","A21HYG0E8SK3ZZ",11,521,"low",55,34,89,0.445,0.491071428571429,0.386363636363636,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,-0.027027027027027
"514","A21HYG0E8SK3ZZ",12,522,"low",46,30,76,0.316666666666667,0.343283582089552,0.283018867924528,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,-0.0731707317073171
"515","A21HYG0E8SK3ZZ",13,523,"low",44,43,87,0.29,0.261904761904762,0.325757575757576,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,-0.164319248826291
"516","A21HYG0E8SK3ZZ",14,524,"low",71,80,151,0.3775,0.316964285714286,0.454545454545455,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,-0.228915662650602
"517","A21HYG0E8SK3ZZ",15,525,"low",104,131,235,0.391666666666667,0.30952380952381,0.496212121212121,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,-0.271232876712329
"518","A21HYG0E8SK3ZZ",2,512,"low",45,30,75,0.9375,1,0.857142857142857,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,1
"519","A21HYG0E8SK3ZZ",3,513,"low",47,34,81,0.941860465116279,0.979166666666667,0.894736842105263,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,0.6
"520","A21HYG0E8SK3ZZ",4,514,"low",49,33,82,0.881720430107527,0.942307692307692,0.804878048780488,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,0.6
"521","A21HYG0E8SK3ZZ",5,515,"low",53,32,85,0.85,0.946428571428571,0.727272727272727,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,0.6
"522","A21HYG0E8SK3ZZ",6,516,"low",58,42,100,0.917431192660551,0.950819672131147,0.875,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,0.333333333333333
"523","A21HYG0E8SK3ZZ",7,517,"low",64,42,106,0.883333333333333,0.955223880597015,0.792452830188679,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,0.571428571428571
"524","A21HYG0E8SK3ZZ",8,518,"low",69,45,114,0.850746268656716,0.92,0.76271186440678,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,0.473684210526316
"525","A21HYG0E8SK3ZZ",9,519,"low",71,45,116,0.773333333333333,0.845238095238095,0.681818181818182,1,1,31,2,2,1,6.2,5.6,1.2,0.8,3.8,5.33333333333333,4,686,890,1576,0.235294117647059
"526","A226EHLT7IIULM",1,526,"high",42,22,64,0.8,0.933333333333333,0.628571428571429,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.625
"527","A226EHLT7IIULM",10,535,"high",59,28,87,0.508771929824561,0.614583333333333,0.373333333333333,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.119047619047619
"528","A226EHLT7IIULM",11,536,"high",59,37,96,0.48,0.526785714285714,0.420454545454545,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,-0.0192307692307692
"529","A226EHLT7IIULM",12,537,"high",43,41,84,0.35,0.32089552238806,0.386792452830189,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,-0.166666666666667
"530","A226EHLT7IIULM",13,538,"high",64,39,103,0.343333333333333,0.380952380952381,0.295454545454545,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,-0.0558375634517767
"531","A226EHLT7IIULM",14,539,"high",78,25,103,0.2575,0.348214285714286,0.142045454545455,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.0168350168350169
"532","A226EHLT7IIULM",15,540,"high",88,42,130,0.216666666666667,0.261904761904762,0.159090909090909,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,-0.0553191489361702
"533","A226EHLT7IIULM",2,527,"high",37,23,60,0.75,0.822222222222222,0.657142857142857,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.2
"534","A226EHLT7IIULM",3,528,"high",47,22,69,0.802325581395349,0.979166666666667,0.578947368421053,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.882352941176471
"535","A226EHLT7IIULM",4,529,"high",40,21,61,0.655913978494624,0.769230769230769,0.51219512195122,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.290322580645161
"536","A226EHLT7IIULM",5,530,"high",51,22,73,0.73,0.910714285714286,0.5,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.62962962962963
"537","A226EHLT7IIULM",6,531,"high",59,31,90,0.825688073394495,0.967213114754098,0.645833333333333,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.789473684210526
"538","A226EHLT7IIULM",7,532,"high",51,18,69,0.575,0.761194029850746,0.339622641509434,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.372549019607843
"539","A226EHLT7IIULM",8,533,"high",38,16,54,0.402985074626866,0.506666666666667,0.271186440677966,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.0886075949367089
"540","A226EHLT7IIULM",9,534,"high",39,16,55,0.366666666666667,0.464285714285714,0.242424242424242,2,1,45,2,2,1.4,5.8,8,2.4,0.4,6.2,3.66666666666667,3.07692307692308,403,795,1198,0.0526315789473684
"541","A22PT6K5XNIFLA",1,541,"low",45,21,66,0.825,1,0.6,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,1
"542","A22PT6K5XNIFLA",10,550,"low",32,28,60,0.350877192982456,0.333333333333333,0.373333333333333,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.153153153153153
"543","A22PT6K5XNIFLA",11,551,"low",35,31,66,0.33,0.3125,0.352272727272727,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.149253731343284
"544","A22PT6K5XNIFLA",12,552,"low",38,30,68,0.283333333333333,0.283582089552239,0.283018867924528,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.116279069767442
"545","A22PT6K5XNIFLA",13,553,"low",42,31,73,0.243333333333333,0.25,0.234848484848485,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.110132158590308
"546","A22PT6K5XNIFLA",14,554,"low",33,19,52,0.13,0.147321428571429,0.107954545454545,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.0977011494252873
"547","A22PT6K5XNIFLA",15,555,"low",76,57,133,0.221666666666667,0.226190476190476,0.215909090909091,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.113490364025696
"548","A22PT6K5XNIFLA",2,542,"low",12,9,21,0.2625,0.266666666666667,0.257142857142857,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.11864406779661
"549","A22PT6K5XNIFLA",3,543,"low",36,14,50,0.581395348837209,0.75,0.368421052631579,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,0.333333333333333
"550","A22PT6K5XNIFLA",4,544,"low",34,14,48,0.516129032258065,0.653846153846154,0.341463414634146,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,0.227272727272727
"551","A22PT6K5XNIFLA",5,545,"low",31,16,47,0.47,0.553571428571429,0.363636363636364,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,0.0566037735849056
"552","A22PT6K5XNIFLA",6,546,"low",28,18,46,0.422018348623853,0.459016393442623,0.375,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.0476190476190477
"553","A22PT6K5XNIFLA",7,547,"low",23,13,36,0.3,0.343283582089552,0.245283018867925,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.0476190476190477
"554","A22PT6K5XNIFLA",8,548,"low",15,14,29,0.216417910447761,0.2,0.23728813559322,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.134615384615385
"555","A22PT6K5XNIFLA",9,549,"low",28,23,51,0.34,0.333333333333333,0.348484848484849,1,2,40,1,1,4.4,4.6,5.8,7.6,4.2,4.8,3.08333333333333,3.84615384615385,338,508,846,-0.131313131313131
"556","A23Z3YMNRWB7RB",1,556,"low",45,29,74,0.925,1,0.828571428571429,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,1
"557","A23Z3YMNRWB7RB",10,565,"low",36,27,63,0.368421052631579,0.375,0.36,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,-0.111111111111111
"558","A23Z3YMNRWB7RB",11,566,"low",34,29,63,0.315,0.303571428571429,0.329545454545455,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,-0.138686131386861
"559","A23Z3YMNRWB7RB",12,567,"low",51,46,97,0.404166666666667,0.380597014925373,0.433962264150943,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,-0.160839160839161
"560","A23Z3YMNRWB7RB",13,568,"low",57,34,91,0.303333333333333,0.339285714285714,0.257575757575758,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,-0.062200956937799
"561","A23Z3YMNRWB7RB",14,569,"low",76,52,128,0.32,0.339285714285714,0.295454545454545,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,-0.088235294117647
"562","A23Z3YMNRWB7RB",15,570,"low",117,79,196,0.326666666666667,0.348214285714286,0.299242424242424,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,-0.0841584158415842
"563","A23Z3YMNRWB7RB",2,557,"low",42,26,68,0.85,0.933333333333333,0.742857142857143,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,0.5
"564","A23Z3YMNRWB7RB",3,558,"low",37,22,59,0.686046511627907,0.770833333333333,0.578947368421053,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,0.185185185185185
"565","A23Z3YMNRWB7RB",4,559,"low",47,26,73,0.78494623655914,0.903846153846154,0.634146341463415,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,0.578947368421053
"566","A23Z3YMNRWB7RB",5,560,"low",47,21,68,0.68,0.839285714285714,0.477272727272727,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,0.4375
"567","A23Z3YMNRWB7RB",6,561,"low",27,15,42,0.385321100917431,0.442622950819672,0.3125,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,-0.0149253731343284
"568","A23Z3YMNRWB7RB",7,562,"low",22,21,43,0.358333333333333,0.328358208955224,0.39622641509434,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,-0.168831168831169
"569","A23Z3YMNRWB7RB",8,563,"low",38,25,63,0.470149253731343,0.506666666666667,0.423728813559322,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,-0.0285714285714285
"570","A23Z3YMNRWB7RB",9,564,"low",31,31,62,0.413333333333333,0.369047619047619,0.46969696969697,1,1,26,2,2,1,3.2,6.8,7.2,1,1.4,2.66666666666667,5.23076923076923,483,707,1190,-0.204545454545455
"571","A246Y1T3VO38TT",1,571,"high",43,22,65,0.8125,0.955555555555556,0.628571428571429,2,1,37,2,1,3.2,3.6,6,7.8,4.8,5.2,3.41666666666667,2.69230769230769,452,691,1143,0.733333333333333
"572","A246Y1T3VO38TT",10,580,"high",33,22,55,0.321637426900585,0.34375,0.293333333333333,2,1,37,2,1,3.2,3.6,6,7.8,4.8,5.2,3.41666666666667,2.69230769230769,452,691,1143,-0.0862068965517241
"573","A246Y1T3VO38TT",11,581,"high",28,17,45,0.225,0.25,0.193181818181818,2,1,37,2,1,3.2,3.6,6,7.8,4.8,5.2,3.41666666666667,2.69230769230769,452,691,1143,-0.0838709677419355
